"","SIVIMID","X","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"110","T-P07931",1638,"Urtico dioicae-Sambucetum ebuli",666,"Dauco-Melilotion","V","",NA,80,"1999",-1.865425645,42.78764921,"4 - UTM10x10 + Centroid",390,"Balloto-Conion maculati","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"111","T-P07941",1641,"Xanthio-Polygonetum persicariae",1474,"Cynancho-Convolvulion sepium","V15","",NA,30,"1999",-1.613081875,42.8209131,"1 - UTM1x1 + Elevation",420,"Bidention tripartitae","Bidentetea",0,"Epilobietea angustifolii"
"112","T-P09654",1662,"Asphodelo albi-Epilobietum angustifolii",509654,"Epilobion angustifolii","R57","",NA,8,"1987",-7.117789472,42.60035186,"3 - UTM10x10 + Elevation",1450,"Epilobion angustifolii","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"113","T-P11635",1671,"Asphodelo albi-Epilobietum angustifolii",511635,"Epilobion angustifolii","R57","N",36,50,"1988",-5.733135038,42.93175151,"3 - UTM10x10 + Elevation",1540,"Epilobion angustifolii","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"114","T-P11931",1770,"Helmintio echioidis-Melilotetum albae",756,"Dauco-Melilotion","V38","",NA,40,"1988",-2.623897266,43.16368453,"3 - UTM10x10 + Elevation",130,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"115","T-P11932",1771,"Helmintio echioidis-Melilotetum albae",757,"Dauco-Melilotion","V38","",NA,30,"1988",-2.49713252,43.02091985,"3 - UTM10x10 + Elevation",350,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"116","T-P11933",1772,"Helmintio echioidis-Melilotetum albae",758,"Dauco-Melilotion","V38","",NA,30,"1988",-2.178016654,43.0226748,"3 - UTM10x10 + Elevation",190,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"117","T-P11935",1774,"Helmintio echioidis-Melilotetum albae",760,"Dauco-Melilotion","V38","",NA,50,"1988",-2.711064383,42.93881282,"3 - UTM10x10 + Elevation",530,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"118","T-P11936",1775,"Helmintio echioidis-Melilotetum albae",761,"Dauco-Melilotion","V38","",NA,40,"1988",-2.245079764,42.95830047,"3 - UTM10x10 + Elevation",520,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"119","T-P11938",1777,"Helmintio echioidis-Melilotetum albae",763,"Dauco-Melilotion","V38","",NA,20,"1988",-2.424606154,43.16465681,"3 - UTM10x10 + Elevation",360,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"120","T-P11939",1778,"Helmintio echioidis-Melilotetum albae",764,"Dauco-Melilotion","V38","",NA,30,"1988",-2.47049379,43.26393038,"3 - UTM10x10 + Elevation",210,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"121","T-P11940",1779,"Helmintio echioidis-Melilotetum albae",765,"Dauco-Melilotion","V38","",NA,40,"1988",-2.85585651,42.87514428,"4 - UTM10x10 + Centroid",470,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"122","T-P11942",1781,"Helmintio echioidis-Melilotetum albae",767,"Dauco-Melilotion","V38","",NA,20,"1988",-2.317221109,43.08662466,"3 - UTM10x10 + Elevation",360,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"123","T-P11943",1782,"Helmintio echioidis-Melilotetum albae",768,"Dauco-Melilotion","V38","",NA,60,"1988",-2.464754909,43.07480293,"3 - UTM10x10 + Elevation",220,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"124","T-P11946",1785,"Helmintio echioidis-Melilotetum albae",771,"Dauco-Melilotion","V38","",NA,20,"1988",-2.43009541,43.10345131,"3 - UTM10x10 + Elevation",160,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"125","T-P11948",1787,"Helmintio echioidis-Melilotetum albae",773,"Dauco-Melilotion","V38","",NA,20,"1988",-2.716305692,42.86498298,"3 - UTM10x10 + Elevation",520,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"126","T-P11951",1790,"Helmintio echioidis-Melilotetum albae",776,"Dauco-Melilotion","V38","",NA,30,"1988",-2.327175779,43.29919562,"3 - UTM10x10 + Elevation",10,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"127","T-P11953",1792,"Helmintio echioidis-Melilotetum albae",778,"Dauco-Melilotion","V33","",NA,25,"1988",-2.406809509,43.22399729,"3 - UTM10x10 + Elevation",40,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"128","T-P11955",1793,"Picrido hieracioidis-Eupatorietum cannabinii",511955,"Cynancho-Convolvulion sepium","R55","",NA,20,"1988",-2.428257371,43.03680552,"3 - UTM10x10 + Elevation",200,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"129","T-P11956",1794,"Picrido hieracioidis-Eupatorietum cannabinii",511956,"Cynancho-Convolvulion sepium","R55","",NA,15,"1988",-2.417447999,43.14120806,"3 - UTM10x10 + Elevation",160,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"130","T-P11958",1795,"Picrido hieracioidis-Eupatorietum cannabinii",511958,"Cynancho-Convolvulion sepium","R55","",NA,30,"1988",-2.439581297,43.14131861,"3 - UTM10x10 + Elevation",320,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"131","T-P11959",1796,"Picrido hieracioidis-Eupatorietum cannabinii",511959,"Cynancho-Convolvulion sepium","R55","",NA,15,"1988",-2.558649556,42.99956147,"3 - UTM10x10 + Elevation",340,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"132","T-P11960",1797,"Picrido hieracioidis-Eupatorietum cannabinii",511960,"Cynancho-Convolvulion sepium","R55","",NA,4,"1988",-2.601848843,43.1492022,"3 - UTM10x10 + Elevation",150,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"133","T-P12180",1834,"Omphalodo nitidae-Linarietum triornithophorae",512180,"Epilobion angustifolii","R57","W",40.5,15,"1988",-6.363738914,42.99057719,"3 - UTM10x10 + Elevation",1410,"Linarion triornithophorae","Trifolio-Geranietea sanguinei",0,"Epilobietea angustifolii"
"134","T-P12284",1852,"Comunidad de Eupatorium cannabinum",512284,"Cynancho-Convolvulion sepium","R55","",NA,20,"1988",-6.354243904,42.90621808,"3 - UTM10x10 + Elevation",940,"Unknown",NA,0,"Epilobietea angustifolii"
"135","T-P12285",1853,"Comunidad de Eupatorium cannabinum",512285,"Cynancho-Convolvulion sepium","R55","",NA,10,"1988",-6.337705764,42.9175069,"3 - UTM10x10 + Elevation",930,"Unknown",NA,0,"Epilobietea angustifolii"
"136","T-P13459",1934,"Comunidad de Oenanthe crocata",513459,"Cynancho-Convolvulion sepium","R55","",NA,20,"1997",-2.876760141,43.4343748,"3 - UTM10x10 + Elevation",0,"Unknown",NA,0,"Epilobietea angustifolii"
"137","T-P17218",1966,"Arundini-Convolvuletum sepium",842,"Senecionion fluviatilis","V","",NA,20,"1975",-8.654418308,42.42483896,"3 - UTM10x10 + Elevation",15,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"138","T-P17219",1967,"Arundini-Convolvuletum sepium",843,"Senecionion fluviatilis","V38","",NA,10,"1975",-8.813848245,42.33582066,"3 - UTM10x10 + Elevation",20,"Senecionion fluviatilis","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"139","T-P17220",1968,"Arundini-Convolvuletum sepium",844,"Senecionion fluviatilis","V","",NA,10,"1975",-8.677652213,42.43989049,"3 - UTM10x10 + Elevation",50,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"140","T-P17221",1969,"Arundini-Convolvuletum sepium",845,"Senecionion fluviatilis","V","",NA,20,"1975",-8.772686505,42.28389596,"3 - UTM10x10 + Elevation",100,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"141","T-P17222",1970,"Arundini-Convolvuletum sepium",846,"Senecionion fluviatilis","V","",NA,20,"1975",-8.807070288,42.26235004,"3 - UTM10x10 + Elevation",100,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"142","T-P17223",1971,"Arundini-Convolvuletum sepium",847,"Senecionion fluviatilis","V","",NA,20,"1975",-8.808852256,42.33427436,"3 - UTM10x10 + Elevation",70,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"143","T-P17224",1972,"Arundini-Convolvuletum sepium",848,"Senecionion fluviatilis","V39","",NA,20,"1975",-8.805710967,42.30022692,"3 - UTM10x10 + Elevation",80,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"144","T-P17225",1973,"Arundini-Convolvuletum sepium",849,"Senecionion fluviatilis","R55","",NA,20,"1975",-8.822537538,42.27236536,"3 - UTM10x10 + Elevation",20,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"145","T-P17226",1974,"Arundini-Convolvuletum sepium",850,"Senecionion fluviatilis","V","",NA,20,"1975",-8.769944917,42.28043363,"3 - UTM10x10 + Elevation",100,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"146","T-P17227",1975,"Arundini-Convolvuletum sepium",851,"Senecionion fluviatilis","R","",NA,20,"1975",-8.678874459,42.29219622,"3 - UTM10x10 + Elevation",70,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"147","T-P17228",1976,"Arundini-Convolvuletum sepium",852,"Senecionion fluviatilis","V39","",NA,20,"1975",-8.716223267,42.3029373,"3 - UTM10x10 + Elevation",180,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"148","T-P17229",1977,"Arundini-Convolvuletum sepium",853,"Senecionion fluviatilis","V38","",NA,20,"1975",-8.80319532,42.32555992,"3 - UTM10x10 + Elevation",100,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"149","T-P17230",1978,"Arundini-Convolvuletum sepium",854,"Senecionion fluviatilis","R55","",NA,20,"1975",-8.797375012,42.31505309,"3 - UTM10x10 + Elevation",150,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"150","T-P17231",1979,"Arundini-Convolvuletum sepium",855,"Senecionion fluviatilis","R55","",NA,15,"1975",-8.730457271,42.21940638,"3 - UTM10x10 + Elevation",50,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"151","T-P17232",1980,"Arundini-Convolvuletum sepium",856,"Senecionion fluviatilis","V39","",NA,20,"1975",-8.665360817,42.33067547,"3 - UTM10x10 + Elevation",80,"Senecionion fluviatilis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"152","T-P21529",1996,"Mesobromion erecti",521529,"Cynancho-Convolvulion sepium","R55","",NA,60,"1992",-2.24827872,43.29870431,"3 - UTM10x10 + Elevation",20,"Unknown",NA,0,"Epilobietea angustifolii"
"153","T-P32575",2191,"Picrido hieracioidis-Eupatorietum cannabinii",532575,"Cynancho-Convolvulion sepium","R55","",0,8,"2010",-1.319849073,43.4365037,"3 - UTM10x10 + Elevation",2,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"154","T-P32578",2192,"Picrido hieracioidis-Eupatorietum cannabinii",532578,"Cynancho-Convolvulion sepium","R55","",45,20,"2010",-0.658107539,43.16554178,"3 - UTM10x10 + Elevation",240,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"155","T-P32579",2193,"Picrido hieracioidis-Eupatorietum cannabinii",532579,"Cynancho-Convolvulion sepium","R55","",0,40,"2010",-1.26807781,43.43212945,"3 - UTM10x10 + Elevation",35,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"156","T-P32582",2194,"Picrido hieracioidis-Eupatorietum cannabinii",532582,"Cynancho-Convolvulion sepium","R55","",NA,20,"2010",-1.243378118,43.43175259,"3 - UTM10x10 + Elevation",85,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"157","T-P32583",2195,"Picrido hieracioidis-Eupatorietum cannabinii",532583,"Cynancho-Convolvulion sepium","R55","",NA,20,"2010",-1.243430192,43.42995256,"3 - UTM10x10 + Elevation",80,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"158","T-P32584",2196,"Picrido hieracioidis-Eupatorietum cannabinii",532584,"Cynancho-Convolvulion sepium","R55","",NA,16,"2010",-1.253257937,43.43190397,"3 - UTM10x10 + Elevation",10,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"159","T-P32585",2197,"Picrido hieracioidis-Eupatorietum cannabinii",532585,"Cynancho-Convolvulion sepium","R55","",NA,6,"2010",-1.469770238,43.46922293,"3 - UTM10x10 + Elevation",2,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"160","T-P32587",2198,"Picrido hieracioidis-Eupatorietum cannabinii",532587,"Cynancho-Convolvulion sepium","R55","",NA,60,"2010",-1.231080892,43.42976214,"3 - UTM10x10 + Elevation",80,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"161","T-P36748",2305,"Comunidad de Dipsacus fullonum",928,"Dauco-Melilotion","V33","E-SE",15,100,"1993",-7.506684798,42.55147473,"1 - UTM1x1 + Elevation",320,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"162","T-P36749",2306,"Comunidad de Dipsacus fullonum",929,"Dauco-Melilotion","V37","SE",5,60,"1993",-7.504256247,42.55157042,"1 - UTM1x1 + Elevation",320,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"163","U-P00591",2412,"Erucastro nasturtiifolii-Calamagrostietum pseudophragmitis",600591,"Cynancho-Convolvulion sepium","R55","",NA,4,"2002",-5.088529798,42.9309274,"1 - UTM1x1 + Elevation",1000,"Calamagrostion pseudophragmitae","Thlaspietea rotundifolii",0,"Epilobietea angustifolii"
"164","U-P00595",2416,"Comunidad de Daucus carota y Melilotus alba",969,"Dauco-Melilotion","V38","",NA,5,"2002",-5.142618143,42.86509295,"1 - UTM1x1 + Elevation",980,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"165","U-P00596",2417,"Comunidad de Daucus carota y Melilotus alba",970,"Dauco-Melilotion","V38","",NA,30,"2002",-5.09336753,42.92903805,"1 - UTM1x1 + Elevation",1050,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"166","U-P00598",2418,"Comunidad de Daucus carota y Melilotus alba",971,"Dauco-Melilotion","V38","",NA,8,"2002",-4.999356424,42.97754404,"1 - UTM1x1 + Elevation",1160,"Dauco-Melilotion","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"167","U-P13629",2541,"Picridio hieracioidis-Eupatorietum cannabini",613629,"Cynancho-Convolvulion sepium","R55","NW",2,30,"1994",-5.895010627,43.35096224,"1 - UTM1x1 + Elevation",250,"Cynancho-Convolvulion sepium","Epilobietea angustifolii",1,"Epilobietea angustifolii"
