"","SIVIMID","X","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"109","Q-P14998",371,"Linario amethysteae-Calenduletum arvensis",1128,"Oxalidion europaeae","V32","NE",NA,NA,"1982",-7.099971775,42.40290722,"3 - UTM10x10 + Elevation",400,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"110","Q-P14999",372,"Linario amethysteae-Calenduletum arvensis",1129,"Oxalidion europaeae","V15","+",NA,NA,"1982",-7.276212213,42.45768271,"3 - UTM10x10 + Elevation",320,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"111","Q-P15000",373,"Linario amethysteae-Calenduletum arvensis",1130,"Oxalidion europaeae","V15","",NA,NA,"1982",-7.095006513,42.4012842,"3 - UTM10x10 + Elevation",360,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"112","R-P12815",396,"Kickxio spuriae-Nigelletum gallicae",1134,"Spergulo arvensis-Erodion cicutariae","V15","",NA,10,"1997",-3.073637218,42.75364392,"3 - UTM10x10 + Elevation",520,"Caucalidion","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"113","R-P20105",492,"Junco maritimi-Elymetum pycnanthi",320105,"Oxalidion europaeae","V15","",NA,50,"1997",-5.899179237,43.3607552,"4 - UTM10x10 + Centroid",228,"Agropyrion pungentis","Juncetea maritimi",0,"Papaveretea rhoeadis"
"114","R-P21296",497,"Linario eleganti-Anthoxanthetum aristati",1139,"Scleranthion annui","V15","NW",NA,40,"1995",-7.434860876,42.50026169,"1 - UTM1x1 + Elevation",480,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"115","R-P21297",498,"Linario eleganti-Anthoxanthetum aristati",1140,"Scleranthion annui","V15","S",5,50,"1995",-7.273300749,42.62886084,"1 - UTM1x1 + Elevation",900,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"116","R-P21298",499,"Linario eleganti-Anthoxanthetum aristati",1141,"Scleranthion annui","V15","N",5,40,"1995",-7.273824138,42.67205843,"1 - UTM1x1 + Elevation",1000,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"117","R-P21299",500,"Linario eleganti-Anthoxanthetum aristati",1142,"Scleranthion annui","R1R","",0,30,"1995",-7.442382618,42.64042379,"1 - UTM1x1 + Elevation",440,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"118","R-P21300",501,"Linario eleganti-Anthoxanthetum aristati",1143,"Scleranthion annui","V15","",0,30,"1995",-7.526242786,42.55250296,"1 - UTM1x1 + Elevation",360,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"119","R-P21301",502,"Linario eleganti-Anthoxanthetum aristati",1144,"Scleranthion annui","R1R","",NA,50,"1995",-7.521570042,42.48786327,"1 - UTM1x1 + Elevation",320,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"120","R-P21302",503,"Linario eleganti-Anthoxanthetum aristati",1145,"Scleranthion annui","R1R","S",NA,70,"1995",-7.461822219,42.57124082,"1 - UTM1x1 + Elevation",380,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"121","R-P21303",504,"Linario eleganti-Anthoxanthetum aristati",1146,"Scleranthion annui","V32","",0,50,"1995",-7.558860206,42.56561259,"1 - UTM1x1 + Elevation",370,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"122","R-P21304",505,"Linario eleganti-Anthoxanthetum aristati",1147,"Scleranthion annui","R","",0,40,"1995",-7.500562743,42.56792197,"1 - UTM1x1 + Elevation",410,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"123","R-P21305",506,"Linario eleganti-Anthoxanthetum aristati",1148,"Scleranthion annui","V15","N",NA,50,"1995",-7.595267542,42.49753063,"1 - UTM1x1 + Elevation",300,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"124","R-P21306",507,"Linario eleganti-Anthoxanthetum aristati",1149,"Scleranthion annui","V15","",0,15,"1995",-7.375360467,42.58898722,"1 - UTM1x1 + Elevation",500,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"125","R-P22236",512,"Echio rosulati-Silybetum mariani",200,"Oxalidion europaeae","V33","S",10,4,"1999",-7.995474555,41.96037338,"1 - UTM1x1 + Elevation",560,"Silybo mariani-Urticion piluliferae","Artemisietea vulgaris",0,"Papaveretea rhoeadis"
"126","R-P22254",524,"Linario eleganti-Anthoxanthetum aristati",1151,"Scleranthion annui","V15","SE",5,60,"1999",-8.061560413,42.03309657,"1 - UTM1x1 + Elevation",1000,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"127","R-P22255",525,"Chrysantemo segeti-Raphanetum raphanistri",1152,"Oxalidion europaeae","V15","",NA,80,"1999",-8.11606147,41.92984124,"1 - UTM1x1 + Elevation",500,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"128","R-P22256",526,"Chrysantemo segeti-Raphanetum raphanistri",1153,"Oxalidion europaeae","V15","E",NA,40,"1999",-8.064703041,41.9663355,"2 - UTM1x1 + Centroid",480,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"129","R-P22257",527,"Chrysantemo segeti-Raphanetum raphanistri",1154,"Oxalidion europaeae","V15","W",NA,60,"1999",-8.10724013,41.87981846,"1 - UTM1x1 + Elevation",380,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"130","R-P22258",528,"Chrysantemo segeti-Raphanetum raphanistri",1155,"Oxalidion europaeae","V37","W",NA,30,"1999",-8.0894349,41.86800681,"2 - UTM1x1 + Centroid",410,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"131","R-P22259",529,"Chrysantemo segeti-Raphanetum raphanistri",1156,"Oxalidion europaeae","V15","W",NA,30,"1999",-8.0894349,41.86800681,"2 - UTM1x1 + Centroid",412,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"132","R-P22260",530,"Chrysantemo segeti-Raphanetum raphanistri",1157,"Oxalidion europaeae","V15","SW",NA,40,"1999",-8.099465518,41.87296248,"3 - UTM10x10 + Elevation",425,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"133","R-P22261",531,"Chrysantemo segeti-Raphanetum raphanistri",1158,"Oxalidion europaeae","V15","E",NA,50,"1999",-8.005130567,41.86653533,"2 - UTM1x1 + Centroid",400,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"134","R-P22262",532,"Chrysantemo segeti-Raphanetum raphanistri",1159,"Oxalidion europaeae","V15","E",NA,50,"1999",-8.005130567,41.86653533,"2 - UTM1x1 + Centroid",395,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"135","R-P22263",533,"Chrysantemo segeti-Raphanetum raphanistri",1160,"Oxalidion europaeae","V15","SW",NA,50,"1999",-8.51023593,41.85933625,"3 - UTM10x10 + Elevation",700,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"136","R-P22264",534,"Chrysantemo segeti-Raphanetum raphanistri",1161,"Oxalidion europaeae","V15","NW",NA,70,"1999",-8.085228607,41.90600619,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"137","R-P22265",535,"Chrysantemo segeti-Raphanetum raphanistri",1162,"Oxalidion europaeae","V15","NW",2,100,"1999",-8.085371374,41.90780044,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"138","R-P22266",536,"Chrysantemo segeti-Raphanetum raphanistri",1163,"Oxalidion europaeae","V15","",NA,50,"1999",-8.084514966,41.89703488,"1 - UTM1x1 + Elevation",420,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"139","R-P22268",537,"Chrysantemo segeti-Raphanetum raphanistri",1164,"Oxalidion europaeae","V15","W",NA,60,"1999",-8.062346234,41.9214247,"1 - UTM1x1 + Elevation",450,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"140","R-P22269",538,"Chrysantemo segeti-Raphanetum raphanistri",1165,"Oxalidion europaeae","V15","W",NA,80,"1999",-8.062488437,41.92321902,"1 - UTM1x1 + Elevation",450,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"141","R-P22270",539,"Chrysantemo segeti-Raphanetum raphanistri",1166,"Oxalidion europaeae","V15","S",3,40,"1999",-8.010201192,41.90211028,"1 - UTM1x1 + Elevation",850,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"142","R-P22271",540,"Chrysantemo segeti-Raphanetum raphanistri",1167,"Oxalidion europaeae","V15","W",5,50,"1999",-7.973276132,41.95413704,"1 - UTM1x1 + Elevation",630,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"143","R-P22272",541,"Chrysantemo segeti-Raphanetum raphanistri",1168,"Oxalidion europaeae","V15","S",5,100,"1999",-8.033090552,41.91731228,"3 - UTM10x10 + Elevation",665,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"144","R-P22273",542,"Chrysantemo segeti-Raphanetum raphanistri",1169,"Oxalidion europaeae","V15","",NA,50,"1999",-7.921455893,41.90775824,"1 - UTM1x1 + Elevation",880,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"145","R-P22274",543,"Lamio amplexicaulis-Veronicetum hederifoliae",1170,"Oxalidion europaeae","V15","W",NA,40,"1999",-7.926537639,41.91114109,"1 - UTM1x1 + Elevation",860,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"146","R-P22275",544,"Lamio hybridi-Echinochloetum crus-gallii",1171,"Spergulo arvensis-Erodion cicutariae","V","W",NA,30,"1999",-8.094550028,41.90199074,"1 - UTM1x1 + Elevation",405,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"147","R-P22276",545,"Lamio hybridi-Echinochloetum crus-gallii",1172,"Spergulo arvensis-Erodion cicutariae","V15","NW",NA,50,"1999",-8.15045287,41.87788344,"1 - UTM1x1 + Elevation",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"148","R-P22277",546,"Lamio hybridi-Echinochloetum crus-gallii",1173,"Spergulo arvensis-Erodion cicutariae","V","NE",NA,40,"1999",-8.148196657,41.87978546,"1 - UTM1x1 + Elevation",400,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"149","R-P22278",547,"Lamio hybridi-Echinochloetum crus-gallii",1174,"Spergulo arvensis-Erodion cicutariae","V","W",NA,80,"1999",-8.094693036,41.90378497,"1 - UTM1x1 + Elevation",425,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"150","R-P22279",548,"Lamio hybridi-Echinochloetum crus-gallii",1175,"Spergulo arvensis-Erodion cicutariae","V15","W",NA,50,"1999",-8.077737788,41.90273734,"1 - UTM1x1 + Elevation",420,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"151","R-P22280",549,"Lamio hybridi-Echinochloetum crus-gallii",1176,"Spergulo arvensis-Erodion cicutariae","V37","S",3,100,"1999",-8.003531808,41.97082532,"1 - UTM1x1 + Elevation",560,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"152","R-P22281",550,"Lamio hybridi-Echinochloetum crus-gallii",1177,"Spergulo arvensis-Erodion cicutariae","V15","NE",NA,40,"1999",-8.096442216,41.95592432,"1 - UTM1x1 + Elevation",840,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"153","R-P22282",551,"Lamio hybridi-Echinochloetum crus-gallii",1178,"Spergulo arvensis-Erodion cicutariae","V34","SW",NA,40,"1999",-8.113658797,41.92994856,"1 - UTM1x1 + Elevation",480,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"154","R-P22284",552,"Lamio hybridi-Echinochloetum crus-gallii",1179,"Spergulo arvensis-Erodion cicutariae","V15","W",NA,80,"1999",-8.0894349,41.86800681,"2 - UTM1x1 + Centroid",410,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"155","R-P22285",553,"Lamio hybridi-Echinochloetum crus-gallii",1180,"Spergulo arvensis-Erodion cicutariae","V15","NW",3,100,"1999",-8.093950157,41.86420491,"1 - UTM1x1 + Elevation",640,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"156","R-P22286",554,"Lamio hybridi-Echinochloetum crus-gallii",1181,"Spergulo arvensis-Erodion cicutariae","V37","SW",NA,100,"1999",-7.994772141,41.95140092,"1 - UTM1x1 + Elevation",600,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"157","R-P22287",555,"Lamio hybridi-Echinochloetum crus-gallii",1182,"Spergulo arvensis-Erodion cicutariae","V37","SW",NA,70,"1999",-7.976100077,41.95941625,"1 - UTM1x1 + Elevation",625,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"158","R-P22288",556,"Lamio hybridi-Echinochloetum crus-gallii",1183,"Spergulo arvensis-Erodion cicutariae","V15","S",NA,50,"1999",-7.968607623,41.95624458,"2 - UTM1x1 + Centroid",900,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"159","R-P22289",557,"Lamio hybridi-Echinochloetum crus-gallii",1184,"Spergulo arvensis-Erodion cicutariae","V15","W",NA,50,"1999",-7.917064959,41.91334875,"1 - UTM1x1 + Elevation",860,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"160","R-P22290",558,"Lamio hybridi-Echinochloetum crus-gallii",1185,"Spergulo arvensis-Erodion cicutariae","V15","W",NA,50,"1999",-7.919191453,41.90965615,"1 - UTM1x1 + Elevation",865,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"161","R-P22291",559,"Lamio hybridi-Echinochloetum crus-gallii",1186,"Spergulo arvensis-Erodion cicutariae","V15","S",NA,100,"1999",-7.933282832,41.93785441,"2 - UTM1x1 + Centroid",720,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"162","R-P23966",613,"Oxalidi latifoliae-Veronicetum persicae",1189,"Oxalidion europaeae","V15","",NA,15,"1986",-6.701848045,42.36785213,"3 - UTM10x10 + Elevation",1260,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"163","R-P23967",614,"Oxalidi latifoliae-Veronicetum persicae",1190,"Oxalidion europaeae","V15","S",3,40,"1986",-6.789903594,42.33795834,"3 - UTM10x10 + Elevation",980,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"164","R-P23968",615,"Oxalidi latifoliae-Veronicetum persicae",1191,"Oxalidion europaeae","V15","",NA,20,"1986",-6.797279383,42.33951481,"3 - UTM10x10 + Elevation",1000,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"165","R-P23969",616,"Oxalidi latifoliae-Veronicetum persicae",1192,"Oxalidion europaeae","V15","",NA,40,"1986",-6.873388684,42.43240945,"3 - UTM10x10 + Elevation",780,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"166","R-P23970",617,"Oxalidi latifoliae-Veronicetum persicae",1193,"Oxalidion europaeae","V15","NE",5,10,"1986",-6.852661296,42.37188065,"1 - UTM1x1 + Elevation",670,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"167","R-P23971",618,"Oxalidi latifoliae-Veronicetum persicae",1194,"Oxalidion europaeae","V15","",NA,10,"1986",-6.817286682,42.38927325,"3 - UTM10x10 + Elevation",880,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"168","R-P23972",619,"Oxalidi latifoliae-Veronicetum persicae",1195,"Oxalidion europaeae","V15","SE",15,20,"1986",-6.951458027,42.35950892,"3 - UTM10x10 + Elevation",950,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"169","R-P23973",620,"Oxalidi latifoliae-Veronicetum persicae",1196,"Oxalidion europaeae","V15","SE",5,10,"1986",-6.968374135,42.39674089,"3 - UTM10x10 + Elevation",750,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"170","R-P23975",621,"Setario verticillatae-Echinochloetum crus-galli",1197,"Spergulo arvensis-Erodion cicutariae","V15","SW",10,100,"1986",-6.794142933,42.28739382,"3 - UTM10x10 + Elevation",1000,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"171","R-P23976",622,"Setario verticillatae-Echinochloetum crus-galli",1198,"Spergulo arvensis-Erodion cicutariae","V15","",NA,50,"1986",-6.808197581,42.31934278,"3 - UTM10x10 + Elevation",920,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"172","R-P23977",623,"Setario verticillatae-Echinochloetum crus-galli",1199,"Spergulo arvensis-Erodion cicutariae","V37","SW",15,70,"1986",-6.799849534,42.30161151,"3 - UTM10x10 + Elevation",900,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"173","R-P23978",624,"Setario verticillatae-Echinochloetum crus-galli",1200,"Spergulo arvensis-Erodion cicutariae","V15","SW",10,100,"1986",-6.802378921,42.30332841,"3 - UTM10x10 + Elevation",880,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"174","R-P23979",625,"Setario verticillatae-Echinochloetum crus-galli",1201,"Spergulo arvensis-Erodion cicutariae","V","",NA,30,"1986",-6.806318264,42.32840955,"3 - UTM10x10 + Elevation",900,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"175","R-P23980",626,"Setario verticillatae-Echinochloetum crus-galli",1202,"Spergulo arvensis-Erodion cicutariae","V","",NA,100,"1986",-6.787049106,42.33084935,"3 - UTM10x10 + Elevation",900,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"176","R-P23999",639,"Linario eleganti-Anthoxanthetum aristati",1203,"Scleranthion annui","V15","",NA,200,"1986",-6.995282441,42.38985921,"4 - UTM10x10 + Centroid",98,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"177","R-P24001",640,"Linario eleganti-Anthoxanthetum aristati",1204,"Scleranthion annui","V15","S",10,100,"1986",-6.995282441,42.38985921,"4 - UTM10x10 + Centroid",97,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"178","R-P24005",641,"Linario eleganti-Anthoxanthetum aristati",1205,"Scleranthion annui","R1R","",NA,50,"1986",-6.752607733,42.38526237,"4 - UTM10x10 + Centroid",102,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"179","R-P24006",642,"Linario eleganti-Anthoxanthetum aristati",1206,"Scleranthion annui","V15","",NA,80,"1986",-6.752607733,42.38526237,"4 - UTM10x10 + Centroid",126,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"180","R-P24007",643,"Linario eleganti-Anthoxanthetum aristati",1207,"Scleranthion annui","R1R","SW",15,60,"1986",-6.752607733,42.38526237,"4 - UTM10x10 + Centroid",127,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"181","R-P24008",644,"Linario eleganti-Anthoxanthetum aristati",1208,"Scleranthion annui","V15","N",15,80,"1986",-6.877098566,42.29744784,"4 - UTM10x10 + Centroid",121,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"182","R-P24009",645,"Linario eleganti-Anthoxanthetum aristati",1209,"Scleranthion annui","V15","W",25,200,"1986",-6.877098566,42.29744784,"4 - UTM10x10 + Centroid",104,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"183","R-P24010",646,"Linario eleganti-Anthoxanthetum aristati",1210,"Scleranthion annui","V15","W",25,150,"1986",-6.877098566,42.29744784,"4 - UTM10x10 + Centroid",104,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"184","R-P24011",647,"Aphanion arvensis",1211,"Oxalidion europaeae","V15","SE",3,40,"1986",-6.900602278,42.40087127,"3 - UTM10x10 + Elevation",500,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"185","R-P24015",648,"Linario amethysteae-Calenduletum arvensis",1212,"Oxalidion europaeae","V15","S",5,50,"1986",-6.843947086,42.4279995,"3 - UTM10x10 + Elevation",500,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"186","R-P24016",649,"Linario amethysteae-Calenduletum arvensis",1213,"Oxalidion europaeae","V15","SW",5,25,"1986",-6.867644676,42.37857876,"3 - UTM10x10 + Elevation",600,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"187","R-P24017",650,"Linario amethysteae-Calenduletum arvensis",1214,"Scleranthion annui","+","N",15,25,"1986",-6.906233053,42.41328501,"3 - UTM10x10 + Elevation",350,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"188","R-P24018",651,"Linario amethysteae-Calenduletum arvensis",1215,"Oxalidion europaeae","V15","S",NA,15,"1986",-6.805342058,42.31223428,"3 - UTM10x10 + Elevation",1000,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"189","R-P24019",652,"Linario amethysteae-Calenduletum arvensis",1216,"Oxalidion europaeae","V15","SW",15,8,"1986",-6.845822858,42.41893234,"3 - UTM10x10 + Elevation",500,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"190","R-P24336",677,"Bidenti tripartitae-Polygonetum lapathifolii",1217,"Spergulo arvensis-Erodion cicutariae","V15","",NA,10,"2012",-6.665383717,42.3672244,"1 - UTM1x1 + Elevation",948,"Bidention tripartitae","Bidentetea",0,"Papaveretea rhoeadis"
"191","R-P24615",705,"Euphorbietum chamaesyco-prostratae",1904,"Oxalidion europaeae","V","",NA,2,"2012",-6.809411851,42.45976828,"1 - UTM1x1 + Elevation",420,"Euphorbion prostratae","Digitario sanguinalis-Eragrostietea",0,"Papaveretea rhoeadis"
"192","R-P24616",706,"Linario eleganti-Anthoxanthetum aristati",1218,"Scleranthion annui","R1R","N",3,3,"2012",-6.489870938,42.31147718,"1 - UTM1x1 + Elevation",892,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"193","R-P24617",707,"Linario eleganti-Anthoxanthetum aristati",1219,"Scleranthion annui","V15","NW",20,10,"2012",-6.640694864,42.40222875,"1 - UTM1x1 + Elevation",693,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"194","R-P24618",708,"Linario eleganti-Anthoxanthetum aristati",1220,"Scleranthion annui","R1R","NW",20,2,"2012",-6.63362637,42.40605506,"1 - UTM1x1 + Elevation",699,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"195","R-P24619",709,"Linario eleganti-Anthoxanthetum aristati",1221,"Scleranthion annui","R1R","NE",5,15,"2012",-6.587236569,42.27425173,"1 - UTM1x1 + Elevation",1003,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"196","R-P24620",710,"Linario amethysteae-Calenduletum arvensis",1222,"Oxalidion europaeae","V15","W",15,40,"2012",-6.821438029,42.45756654,"1 - UTM1x1 + Elevation",540,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"197","R-P24621",711,"Linario amethysteae-Calenduletum arvensis",1223,"Oxalidion europaeae","V32","SW",15,50,"2012",-6.804370815,42.41671586,"1 - UTM1x1 + Elevation",470,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"198","R-P24622",712,"Linario amethysteae-Calenduletum arvensis",1224,"Oxalidion europaeae","V32","S",3,5,"2012",-6.773378052,42.42674593,"1 - UTM1x1 + Elevation",430,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"199","R-P24623",713,"Linario amethysteae-Calenduletum arvensis",1225,"Oxalidion europaeae","V32","SW",7,50,"2012",-6.804262028,42.41491863,"1 - UTM1x1 + Elevation",458,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"200","R-P24624",714,"Holosteo umbellati-Veronicetum persicae",1226,"Oxalidion europaeae","V15","W",20,6,"2012",-6.674555103,42.35792606,"1 - UTM1x1 + Elevation",960,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"201","R-P24625",715,"Holosteo umbellati-Veronicetum persicae",1227,"Oxalidion europaeae","V15","",NA,10,"2012",-6.53447823,42.32811836,"1 - UTM1x1 + Elevation",750,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"202","R-P24626",716,"Holosteo umbellati-Veronicetum persicae",1228,"Oxalidion europaeae","V15","NW",5,20,"2012",-6.791484291,42.40453751,"1 - UTM1x1 + Elevation",699,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"203","R-P24627",717,"Holosteo umbellati-Veronicetum persicae",1229,"Oxalidion europaeae","V32","",NA,7,"2012",-6.79224318,42.41711828,"1 - UTM1x1 + Elevation",379,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"204","R-P24628",718,"Holosteo umbellati-Veronicetum persicae",1230,"Oxalidion europaeae","V15","",NA,50,"2012",-6.803001823,42.4743881,"1 - UTM1x1 + Elevation",499,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"205","R-P24629",719,"Holosteo umbellati-Veronicetum persicae",1231,"Oxalidion europaeae","V15","",NA,7,"2012",-6.5533469,42.2753081,"1 - UTM1x1 + Elevation",860,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"206","R-P24630",720,"Holosteo umbellati-Veronicetum persicae",1232,"Oxalidion europaeae","V15","",NA,10,"2012",-6.501782801,42.30751177,"1 - UTM1x1 + Elevation",833,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"207","R-P24631",721,"Holosteo umbellati-Veronicetum persicae",1233,"Oxalidion europaeae","V15","",NA,3,"2012",-6.815928343,42.44694537,"1 - UTM1x1 + Elevation",402,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"208","R-P24634",724,"Setario verticillatae-Echinochloetum crus-galli",1235,"Spergulo arvensis-Erodion cicutariae","V37","",NA,5,"2012",-6.630083344,42.26029547,"1 - UTM1x1 + Elevation",1010,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"209","R-P24635",725,"Setario verticillatae-Echinochloetum crus-galli",1236,"Spergulo arvensis-Erodion cicutariae","V","",NA,15,"2012",-6.591327281,42.34615955,"1 - UTM1x1 + Elevation",835,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
