"","SIVIMID","X","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"93","T-P04874",1412,"Parietarietum judaicae",2258,"Cymbalario-Asplenion","?","",NA,10,"1995",-3.41745649,43.36164366,"1 - UTM1x1 + Elevation",6,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"94","T-P04875",1413,"Parietarietum judaicae",2259,"Cymbalario-Asplenion","?","",NA,10,"1995",-3.40543943,43.41031101,"1 - UTM1x1 + Elevation",30,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"95","T-P04876",1414,"Parietarietum judaicae",2260,"Galio valantiae-Parietarion judaicae","?","",NA,20,"1995",-3.445186375,43.44077816,"1 - UTM1x1 + Elevation",50,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"96","T-P04877",1415,"Parietarietum judaicae",2261,"Cymbalario-Asplenion","?","",NA,10,"1995",-3.370779985,43.39782242,"1 - UTM1x1 + Elevation",5,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"97","T-P04878",1416,"Parietarietum judaicae",2262,"Galio valantiae-Parietarion judaicae","?","",NA,10,"1995",-3.447671054,43.44256934,"3 - UTM10x10 + Elevation",20,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"98","T-P04879",1417,"Parietarietum judaicae",2263,"Cymbalario-Asplenion","?","",NA,10,"1995",-3.47178442,43.36503425,"3 - UTM10x10 + Elevation",50,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"99","T-P04880",1418,"Parietarietum judaicae",2264,"Galio valantiae-Parietarion judaicae","?","",NA,15,"1995",-3.481643422,43.36319226,"3 - UTM10x10 + Elevation",50,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"100","T-P04881",1419,"Parietarietum judaicae",2265,"Galio valantiae-Parietarion judaicae","?","",NA,40,"1995",-3.407885435,43.40670054,"1 - UTM1x1 + Elevation",100,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"101","T-P04882",1420,"Parietarietum judaicae",2266,"Cymbalario-Asplenion","?","",NA,10,"1995",-3.447737463,43.45157345,"1 - UTM1x1 + Elevation",160,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"102","T-P04883",1421,"Parietarietum judaicae",2267,"Galio valantiae-Parietarion judaicae","H","",NA,25,"1995",-3.492274197,43.456793,"1 - UTM1x1 + Elevation",5,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"103","T-P04884",1422,"Parietarietum judaicae",2268,"Galio valantiae-Parietarion judaicae","H","",NA,20,"1995",-3.48299873,43.22271466,"1 - UTM1x1 + Elevation",400,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"104","T-P04885",1423,"Parietarietum judaicae",2269,"Galio valantiae-Parietarion judaicae","?","",NA,50,"1995",-3.412837718,43.40848366,"1 - UTM1x1 + Elevation",10,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"105","T-P04886",1424,"Parietarietum judaicae",2270,"Galio valantiae-Parietarion judaicae","?","",NA,40,"1995",-3.486968984,43.41179379,"3 - UTM10x10 + Elevation",10,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"106","T-P04887",1425,"Parietarietum judaicae",2271,"Galio valantiae-Parietarion judaicae","?","",NA,20,"1995",-3.412410328,43.34545383,"1 - UTM1x1 + Elevation",25,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"107","T-P04888",1426,"Parietarietum judaicae",2272,"Cymbalario-Asplenion","?","",NA,30,"1995",-3.510944897,43.3252461,"1 - UTM1x1 + Elevation",50,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"108","T-P04889",1427,"Parietarietum judaicae",2273,"Cymbalario-Asplenion","?","",NA,10,"1995",-3.571297047,43.18448787,"2 - UTM1x1 + Centroid",400,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"109","T-P11544",1666,"Cymbalarietum muralis",2274,"Cymbalario-Asplenion","?","NW",100,10,"1988",-5.61899362,42.84077425,"3 - UTM10x10 + Elevation",1090,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"110","T-P11545",1667,"Cymbalarietum muralis",2275,"Cymbalario-Asplenion","?","NE",100,10,"1988",-5.639847717,42.81328114,"3 - UTM10x10 + Elevation",1100,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"111","T-P11546",1668,"Cymbalarietum muralis",2276,"Cymbalario-Asplenion","?","N",100,9,"1988",-5.688930827,42.87336941,"3 - UTM10x10 + Elevation",1120,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"112","T-P11547",1669,"Cymbalarietum muralis",2277,"Cymbalario-Asplenion","?","SE",100,8,"1988",-5.682372596,42.89153242,"3 - UTM10x10 + Elevation",1120,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"113","T-P12130",1833,"Cymbalarietum muralis",2278,"Cymbalario-Asplenion","H32d","N",90,6,"1988",-6.38672846,42.91786629,"3 - UTM10x10 + Elevation",1080,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"114","T-P13302",1925,"Parietarietum judaicae",2279,"Galio valantiae-Parietarion judaicae","?","",NA,80,"1997",-3.19521693,43.33162348,"1 - UTM1x1 + Elevation",60,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"115","T-P13303",1926,"Parietarietum judaicae",2280,"Galio valantiae-Parietarion judaicae","H32d","",NA,50,"1997",-2.987978355,43.3660067,"1 - UTM1x1 + Elevation",60,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"116","T-P13304",1927,"Parietarietum judaicae",2281,"Cymbalario-Asplenion","?","",NA,20,"1997",-2.990447076,43.36420603,"1 - UTM1x1 + Elevation",60,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"117","T-P13305",1928,"Parietarietum judaicae",2282,"Galio valantiae-Parietarion judaicae","?","",NA,50,"1997",-3.017598053,43.36060326,"1 - UTM1x1 + Elevation",40,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"118","T-P13306",1929,"Parietarietum judaicae",2283,"Galio valantiae-Parietarion judaicae","V","",NA,50,"1997",-3.061978343,43.31376413,"3 - UTM10x10 + Elevation",40,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"119","T-P13307",1930,"Parietarietum judaicae",2284,"Galio valantiae-Parietarion judaicae","?","",NA,10,"1997",-2.723582941,43.42600315,"2 - UTM1x1 + Centroid",40,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"120","T-P13308",1931,"Cymbalario-Trachelietum caerulei",2285,"Galio valantiae-Parietarion judaicae","?","",NA,50,"1997",-3.017595451,43.35159874,"1 - UTM1x1 + Elevation",20,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"121","T-P13309",1932,"Cymbalario-Trachelietum caerulei",2286,"Galio valantiae-Parietarion judaicae","?","",NA,30,"1997",-2.501690511,43.36672266,"1 - UTM1x1 + Elevation",0,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"122","T-P32454",2172,"Parietarietum judaicae",2308,"Galio valantiae-Parietarion judaicae","?","",NA,10,"1966",-2.072845145,43.16054602,"1 - UTM1x1 + Elevation",150,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"123","T-P32455",2173,"Parietarietum judaicae",2309,"Cymbalario-Asplenion","?","",NA,10,"1966",-1.660185344,43.1312443,"1 - UTM1x1 + Elevation",100,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"124","T-P32456",2174,"Parietarietum judaicae",2310,"Galio valantiae-Parietarion judaicae","?","",NA,60,"1966",-1.662565169,43.13487403,"1 - UTM1x1 + Elevation",130,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"125","T-P32457",2175,"Parietarietum judaicae",2311,"Galio valantiae-Parietarion judaicae","?","",NA,10,"1966",-2.266898901,43.18536643,"1 - UTM1x1 + Elevation",130,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"126","T-P32458",2176,"Parietarietum judaicae",2312,"Galio valantiae-Parietarion judaicae","?","",NA,10,"1966",-2.271820797,43.18539786,"1 - UTM1x1 + Elevation",160,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"127","T-P32459",2177,"Parietarietum judaicae",2313,"Galio valantiae-Parietarion judaicae","?","",NA,10,"1966",-2.271842201,43.18359705,"1 - UTM1x1 + Elevation",160,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"128","T-P32460",2178,"Parietarietum judaicae",2314,"Galio valantiae-Parietarion judaicae","?","",NA,30,"1966",-1.662565169,43.13487403,"1 - UTM1x1 + Elevation",130,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"129","T-P32461",2179,"Parietarietum judaicae",2315,"Galio valantiae-Parietarion judaicae","?","",NA,100,"1966",-1.667521175,43.13313092,"1 - UTM1x1 + Elevation",160,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"130","T-P32462",2180,"Parietarietum judaicae",2316,"Cymbalario-Asplenion","?","",NA,10,"1966",-2.415143223,43.12498758,"1 - UTM1x1 + Elevation",190,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"131","T-P32463",2181,"Parietarietum judaicae",2317,"Cymbalario-Asplenion","?","",NA,20,"1966",-2.27432441,43.18181187,"1 - UTM1x1 + Elevation",100,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"132","T-P32464",2182,"Parietarietum judaicae",2318,"Cymbalario-Asplenion","H32d","",NA,20,"1966",-2.251671146,43.22308765,"1 - UTM1x1 + Elevation",140,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"133","T-P32465",2183,"Parietarietum judaicae",2319,"Cymbalario-Asplenion","?","",NA,10,"1966",-2.183491904,43.1649911,"1 - UTM1x1 + Elevation",180,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"134","T-P32466",2184,"Parietarietum judaicae",2320,"Cymbalario-Asplenion","?","",NA,50,"1966",-1.686288442,43.29002808,"1 - UTM1x1 + Elevation",220,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"135","T-P32467",2185,"Parietarietum judaicae",2321,"Galio valantiae-Parietarion judaicae","?","",NA,10,"1966",-1.509623614,43.15459498,"1 - UTM1x1 + Elevation",290,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"136","T-P32468",2186,"Parietarietum judaicae",2322,"Cymbalario-Asplenion","?","",NA,50,"1966",-1.504705465,43.1545308,"1 - UTM1x1 + Elevation",290,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"137","T-P32469",2187,"Parietarietum judaicae",2323,"Cymbalario-Asplenion","?","",NA,20,"1966",-1.504705465,43.1545308,"1 - UTM1x1 + Elevation",290,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"138","T-P32470",2188,"Parietarietum judaicae",2324,"Cymbalario-Asplenion","?","",NA,NA,"1966",-1.522005849,43.15115377,"1 - UTM1x1 + Elevation",280,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"139","T-P32471",2189,"Parietarietum judaicae",2325,"Cymbalario-Asplenion","?","",NA,20,"1966",-1.899592669,43.08156961,"2 - UTM1x1 + Centroid",700,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"140","T-P32472",2190,"Parietarietum judaicae",2326,"Cymbalario-Asplenion","?","",NA,20,"1966",-1.948138409,43.11624453,"1 - UTM1x1 + Elevation",750,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"141","T-P36846",2381,"Parietarietum judaicae",2327,"Cymbalario-Asplenion","V","N",90,12,"1993",-7.507624686,42.52798861,"2 - UTM1x1 + Centroid",360,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",0,"Cymbalario-Parietarietea diffusae"
"142","T-P36847",2382,"Parietarietum judaicae",2328,"Galio valantiae-Parietarion judaicae","?","E",90,20,"1993",-7.507624686,42.52798861,"2 - UTM1x1 + Centroid",360,"Galio valantiae-Parietarion judaicae","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"143","U-P00528",2408,"Cymbalarietum muralis",2329,"Cymbalario-Asplenion","?","NE",100,20,"2002",-5.114782695,42.83859615,"1 - UTM1x1 + Elevation",980,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"144","U-P00529",2409,"Cymbalarietum muralis",2330,"Cymbalario-Asplenion","?","W",100,5,"2002",-5.141603583,42.90653401,"1 - UTM1x1 + Elevation",1030,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"145","U-P00530",2410,"Cymbalarietum muralis",2331,"Cymbalario-Asplenion","?","S",100,2,"2002",-5.109590857,42.90172579,"1 - UTM1x1 + Elevation",1100,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
"146","U-P00531",2411,"Cymbalarietum muralis",2332,"Cymbalario-Asplenion","?","W",100,2,"2002",-4.903916548,42.98457479,"1 - UTM1x1 + Elevation",1130,"Cymbalario-Asplenion","Cymbalario-Parietarietea diffusae",1,"Cymbalario-Parietarietea diffusae"
